t,H,V,nu_wheat,nu_iron,nu_pigs
1.12,0.04221185596262166,1.9969804677868874,0.42039474761970824,0.21945302698151187,0.36015222539877983
1.1400000000000001,0.03087713623814096,1.9965704897936982,0.42041500142259713,0.2197371075163051,0.3598478910610978
1.16,0.019551455364166494,1.9960128261172976,0.4204702918872104,0.22002833695500046,0.35950137115778913
1.18,0.00824366556525372,1.9953086045349273,0.42056045001437786,0.22032660088480477,0.35911294910081737
1.2,-0.003037415160672744,1.9944591427852683,0.42068527854905086,0.220631774615608,0.3586829468353411
1.22,-0.01428301461862604,1.9934659447222962,0.42084455230548695,0.2209437233831488,0.35821172431136433
1.24,-0.025484417847368584,1.9923306959848253,0.4210380185248319,0.22126230257620205,0.357699678898966
1.26,-0.03663297837385332,1.991055259203569,0.42126539726439277,0.22158735798715623,0.35714724474845094
1.28,-0.04772012926157844,1.9896416687695884,0.4215263818178507,0.22191872608527086,0.35655489209687846
1.3,-0.05873739392401873,1.9880921251898194,0.421820639165631,0.22225623431183072,0.3559231265225383
1.32,-0.06967639667556463,1.9864089890570469,0.42214781045460503,0.22259970139634092,0.355252488149054
1.34,-0.08052887299369316,1.984594774663115,0.4225075115062607,0.22294893769283877,0.3545435508009006
1.36,-0.09128667946751887,1.9826521432854431,0.42289933335244106,0.22330374553533203,0.35379692111222705
1.3800000000000001,-0.1019418034093126,1.98058389617792,0.4233228427977116,0.22366391961131155,0.3530132375909768
1.4000000000000001,-0.11248637210739014,1.9783929672980816,0.4237775830073767,0.22402924735222934,0.35219316964039393
1.42,-0.12291266170022504,1.9760824158030854,0.424263074120129,0.22439950933977548,0.3513374165400956
1.44,-0.13321310565360636,1.9736554183473658,0.4247788138842749,0.22477447972674305,0.35044670638898207
1.46,-0.14338030282431394,1.9711152612150495,0.4253242783164444,0.22515392667121986,0.34952179501233577
1.48,-0.15340702509575715,1.9684653323201686,0.42589892238165084,0.2255376127828082,0.34856346483554085
1.5,-0.16328622457285313,1.9657091131074873,0.4265021806935336,0.2259252955795389,0.34757252372692765
